date,sh.600843.csv,sh.600863.csv,sh.600867.csv,sh.600143.csv,sz.000796.csv,sh.600352.csv,sh.600016.csv,sh.600133.csv,sz.000776.csv,sz.300740.csv
2015-12-15,14.82594344,3.73544712,12.97849584,7.11136704,27.2184893,10.72692075,5.35052859,10.38021666,16.646214,
2015-12-16,15.01424085,3.71906358,12.97339423,7.1902848,27.2184893,10.61308404,5.33821437,10.27844983,17.140656,
2015-12-17,15.43047723,3.79278951,13.14684897,7.30427712,27.2184893,10.90205415,5.38131414,10.53749267,17.4290805,
2015-12-18,15.31155255,3.76002243,13.61109548,7.28673984,27.2184893,10.70065074,5.58449877,10.70402021,17.2395444,
2015-12-21,15.61877464,3.83374836,13.96820818,7.57610496,27.2184893,10.8582708,6.13863867,11.02782376,17.7587085,
2015-12-22,15.67823698,3.84194013,13.79985505,7.9356192,27.2184893,11.16475425,5.89851138,11.14809365,17.8328748,
2015-12-23,15.5593123,3.78459774,13.96310657,7.77778368,27.2184893,10.96335084,5.86156872,11.24060895,17.964726,
2015-12-24,15.49984996,3.73544712,13.74373734,7.63748544,27.2184893,10.69189407,5.78152629,10.87054775,17.3219514,
2015-12-25,15.5593123,3.74363889,13.71822929,7.67256,27.2184893,10.79697411,5.81231184,11.1943513,17.2642665,
2015-12-28,16.07465258,3.66991296,13.47845362,7.4971872,27.2184893,10.32411393,5.62759854,11.1943513,16.4814,
2015-12-29,17.05578119,3.70268004,13.5192665,7.6287168,27.2184893,10.35914061,5.67069831,11.1943513,16.6379733,
2015-12-30,17.0458708,3.70268004,13.74373734,7.78655232,27.2184893,10.4204373,5.80615473,11.1943513,16.4154744,
2015-12-31,16.61972403,3.66172119,13.86107437,7.5410304,27.2184893,10.19276388,5.93545404,11.1943513,16.0281615,
2016-01-04,15.02415124,3.37500924,12.48874128,6.795696,27.2184893,9.18574683,5.55987033,11.1943513,14.4377064,
2016-01-05,14.37997589,3.39958455,12.58567187,6.80446464,27.2184893,9.1069368,5.61528432,11.1943513,14.6354832,
2016-01-06,14.80612266,3.55522818,12.76932983,6.93599424,27.2184893,9.29082687,5.63375565,11.1943513,14.9568705,
2016-01-07,13.32947455,3.28489977,11.76431266,6.26080896,27.2184893,8.44142988,5.2951146,11.1943513,13.6053957,
2016-01-08,13.17090831,3.37500924,12.15203502,6.41864448,27.2184893,8.74791333,5.3566857,11.1943513,13.9515051,
2016-01-11,11.85282644,3.21936561,11.98368189,5.91006336,27.2184893,8.32759317,5.20891506,11.1943513,12.855492,
2016-01-12,11.87264722,3.23574915,11.75410944,5.92760064,27.2184893,8.35386318,5.21507217,10.07491617,13.0615095,
2016-01-13,11.2978446,3.14563968,11.67248368,5.7873024,27.2184893,8.09991975,5.20275795,9.0664994,12.937899,
2016-01-14,11.67443942,3.17021499,11.91225935,5.88375744,27.2184893,8.24878314,5.22738639,8.46514995,13.4241003,
2016-01-15,11.45641084,2.98180428,11.43270801,5.59439232,27.2184893,8.24878314,5.21507217,7.62326072,13.020306,
2016-01-18,11.77354332,2.96542074,11.75410944,5.60316096,27.2184893,7.94229969,5.22738639,7.52149389,13.0615095,
2016-01-19,12.31861477,3.07191375,12.53975738,5.7873024,27.2184893,8.12618976,5.27048616,7.92856121,13.5641922,
2016-01-20,12.17986931,3.12106437,12.16223824,5.6557728,27.2184893,7.91602968,5.28280038,7.82679438,13.3252119,
2016-01-21,11.45641084,2.97361251,12.19794951,5.49793728,27.2184893,7.53949287,5.20891506,7.24394799,12.6247524,
2016-01-22,12.60601608,2.98180428,12.18774629,5.5680864,27.2184893,7.60078956,5.2335435,7.1236781,12.7648443,
2016-01-25,13.48804079,3.02276313,12.45303001,5.6119296,27.2184893,7.67084292,5.23970061,7.28095411,12.8060478,
2016-01-26,12.15013814,2.74424295,11.91225935,5.1296544,27.2184893,6.92652597,5.14734396,6.55008324,11.53698,
2016-01-27,12.69520959,2.7032841,11.9377674,5.041968,27.2184893,6.76890591,5.23970061,6.40205876,11.0837415,
2016-01-28,12.60601608,2.53125693,11.45311445,4.83152064,27.2184893,6.47117913,5.25201483,5.91172767,10.7623542,
2016-01-29,13.10153558,2.59679109,11.73880461,5.00689344,27.2184893,6.81268926,5.28895749,6.24478275,11.3639253,
2016-02-01,12.20960048,2.58859932,11.67248368,5.06827392,27.2184893,6.72512256,5.2335435,6.36505264,11.124945,
2016-02-02,12.9826109,2.65413348,12.243864,5.1734976,27.2184893,6.9177693,5.22738639,6.53158018,11.4792951,
2016-02-03,13.24028104,2.63774994,12.26427044,5.15596032,27.2184893,6.87398595,5.19660084,6.49457406,11.3804067,
2016-02-04,13.31956416,2.67051702,12.42242035,5.261184,27.2184893,6.98782266,5.20891506,6.71661078,11.5040172,
2016-02-05,12.89341739,2.65413348,12.51424933,5.19980352,27.2184893,6.94403931,5.19044373,6.67960466,11.1826299,
2016-02-15,12.66547842,2.62955817,12.62138314,5.2173408,27.2184893,6.90025596,5.20891506,6.77211996,11.0590194,
2016-02-16,13.11144597,2.73605118,13.30499888,5.3927136,27.2184893,7.29430611,5.28280038,7.04041433,11.6935533,
2016-02-17,13.58714469,2.76062649,13.21827151,5.41901952,27.2184893,7.29430611,5.27048616,7.16068422,11.8006824,
2016-02-18,13.58714469,2.77701003,12.97849584,5.41025088,27.2184893,7.32057612,5.28895749,7.09592351,11.7347568,
2016-02-19,13.58714469,2.77701003,12.86115881,5.58562368,27.2184893,7.32057612,5.23970061,7.15143269,11.7677196,
2016-02-22,13.58714469,2.84254419,13.05501999,5.58562368,27.2184893,7.4431695,5.2951146,7.27170258,12.1550325,
2016-02-23,13.58714469,2.7852018,13.08052804,5.58562368,27.2184893,7.36435947,5.21507217,7.56775154,11.9407743,
2016-02-24,13.58714469,2.87531127,12.89687008,5.58562368,27.2184893,8.09991975,5.2335435,7.87305203,12.031422,
2016-02-25,13.58714469,2.62955817,11.95307223,5.58562368,27.2184893,7.32933279,5.05498731,7.08667198,10.960131,
2016-02-26,13.58714469,2.68690056,12.21835595,5.58562368,27.2184893,7.65332958,5.16055986,7.06816892,11.0260566,
2016-02-29,13.58714469,2.57221578,11.78982071,5.58562368,27.2184893,7.21549608,5.2475007,6.476071,10.548096,
2016-03-01,13.58714469,2.61317463,11.86124325,5.29625856,27.2184893,7.41689949,5.23508058,6.64259854,10.9848531,
2016-03-02,13.58714469,2.73605118,12.18774629,5.55931776,27.2184893,8.08240641,5.31581136,7.17918728,12.0808662,
2016-03-03,13.58714469,2.80158534,12.10612053,5.6557728,27.2184893,8.12618976,5.4027522,7.19769034,11.9737371,
2016-03-04,13.58714469,2.73605118,11.86124325,5.47163136,27.2184893,8.45894322,5.79398598,6.83688067,11.8995708,
2016-03-07,13.58714469,2.7852018,12.06530765,5.45409408,27.2184893,8.91429006,5.69462502,7.04041433,11.9902185,
2016-03-08,13.58714469,2.76881826,11.9887835,5.47163136,27.2184893,8.83548003,5.76914574,7.00340821,11.9078115,
2016-03-09,13.58714469,2.69509233,11.86124325,5.3927136,27.2184893,8.44142988,5.80019604,6.74436537,11.6111463,
2016-03-10,13.58714469,2.66232525,11.83063359,5.28748992,27.2184893,8.3188365,5.6201043,6.52232865,11.2815183,
2016-03-11,13.58714469,2.66232525,11.65207724,5.3050272,27.2184893,8.78294001,5.66357472,6.54083171,11.3968881,
2016-03-14,13.58714469,2.72785941,12.06020604,5.47163136,27.2184893,8.82672336,5.60768418,6.76286843,11.9160522,
2016-03-15,13.58714469,2.76062649,11.89185291,5.53301184,27.2184893,9.27331353,5.69462502,6.74436537,11.8089231,
2016-03-16,13.58714469,2.72785941,11.84083681,5.42778816,27.2184893,9.08066679,5.86229664,6.67035313,11.7677196,
2016-03-17,13.58714469,2.76062649,12.08061248,5.57685504,27.2184893,9.24704352,5.7132552,6.82762914,12.2127174,
2016-03-18,13.58714469,2.80977711,12.28977849,5.7434592,27.2184893,9.22953018,5.66978478,7.14218116,12.7071594,
2016-03-21,13.58714469,2.85892773,12.34079459,5.84868288,27.2184893,9.34336689,5.7132552,7.3087087,13.9762272,
2016-03-22,13.58714469,2.80977711,12.21325434,5.75222784,27.2184893,9.32585355,5.70704514,7.33646329,13.5641922,
2016-03-23,13.58714469,2.82616065,12.32548976,5.66454144,27.2184893,9.20326017,5.68841496,7.37346941,13.926783,
2016-03-24,13.58714469,2.76881826,12.37650586,5.54178048,27.2184893,9.23828685,5.64494454,7.16068422,13.3004898,
2016-03-25,13.58714469,2.7852018,12.26937205,5.62069824,27.2184893,8.96683008,5.64494454,7.29020564,13.4570631,
2016-03-28,13.58714469,2.77701003,12.28977849,5.55054912,27.2184893,8.95807341,5.54558358,8.02107651,13.3169712,
2016-03-29,13.58714469,2.73605118,12.07551087,5.4804,27.2184893,8.70412998,5.55179364,8.02107651,13.1933607,
2016-03-30,13.58714469,2.80158534,12.23366078,5.62069824,27.2184893,8.94931674,5.67599484,8.2338617,13.761969,
2016-03-31,13.58714469,2.83435242,12.32548976,5.60316096,27.2184893,9.29082687,5.65736466,7.97481886,13.7784504,
2016-04-01,13.58714469,2.81796888,12.24896561,5.54178048,27.2184893,9.22077351,5.73809544,7.80829132,13.679562,
2016-04-05,13.58714469,2.87531127,12.45303001,5.68207872,27.2184893,9.31709688,5.72567532,7.97481886,13.9597458,
2016-04-06,13.58714469,2.85073596,12.50914772,5.71715328,27.2184893,9.31709688,5.6201043,8.2338617,13.9185423,
2016-04-07,13.58714469,2.82616065,12.42242035,5.86622016,27.2184893,9.31709688,5.58284394,7.87305203,13.5724329,
2016-04-08,13.58714469,2.7852018,12.47853806,5.699616,27.2184893,9.43969026,5.58284394,7.79903979,13.3004898,
2016-04-11,13.58714469,2.83435242,12.65709441,5.76099648,27.2184893,9.48347361,5.59526406,7.90080662,13.7125248,
2016-04-12,13.58714469,2.81796888,12.67239924,5.68207872,27.2184893,9.22953018,5.60768418,7.82679438,13.6136364,
2016-04-13,13.58714469,2.89169481,12.68260246,5.76099648,27.2184893,9.43093359,5.65736466,7.90080662,14.1904854,
2016-04-14,13.58714469,2.89988658,12.76422822,5.79607104,27.2184893,9.43093359,5.65736466,8.03032804,14.3305773,
2016-04-15,13.58714469,2.90807835,12.85095559,5.7873024,27.2184893,9.27331353,5.71946526,8.19685558,14.1904854,
2016-04-18,13.58714469,2.87531127,12.71831373,5.66454144,27.2184893,8.94931674,5.70704514,8.0488311,13.7454876,
2016-04-19,13.58714469,2.8671195,12.74892339,5.69084736,27.2184893,8.95807341,5.7132552,8.10434028,13.844376,
2016-04-20,13.58714469,2.74424295,12.49384289,5.41025088,27.2184893,8.77418334,5.78777592,7.50299083,13.3416933,
2016-04-21,13.58714469,2.71966764,12.48874128,5.34010176,27.2184893,8.77418334,5.7753558,7.29020564,13.2428049,
2016-04-22,13.58714469,2.71966764,12.48874128,5.38394496,27.2184893,8.61656328,5.8374564,7.42897859,13.4076189,
2016-04-25,13.58714469,2.72785941,13.00400389,5.55054912,27.2184893,8.48521323,5.86229664,7.32721176,13.1686386,
2016-04-26,13.58714469,2.73605118,12.9070733,5.51547456,27.2184893,8.54650992,5.87471676,7.41047553,13.3004898,
2016-04-27,13.58714469,2.7032841,13.07032482,5.47163136,27.2184893,8.42391654,5.83124634,7.401224,13.102713,
2016-04-28,13.58714469,2.65413348,12.90197169,5.3927136,27.2184893,8.17872978,5.81882622,7.55850001,13.0532688,
2016-04-29,13.58714469,2.63774994,12.87646364,5.40148224,27.2184893,8.19624312,5.7753558,7.43823012,13.0285467,
2016-05-03,13.58714469,2.67870879,13.2131699,5.60316096,27.2184893,8.28380982,5.82503628,7.68802143,13.4241003,
2016-05-04,13.58714469,2.67870879,13.14174736,5.55931776,27.2184893,8.22251313,5.82503628,7.61400919,13.349934,
2016-05-05,13.58714469,2.67870879,13.17235702,5.59439232,27.2184893,8.18748645,5.81261616,7.6787699,13.3746561,
2016-05-06,13.58714469,2.60498286,12.75912661,5.40148224,27.2184893,7.81970631,5.75051556,7.23469646,12.9461397,
2016-05-09,13.58714469,2.50668162,12.66219602,5.3050272,24.49267555,7.32933279,5.72567532,6.74436537,12.4929012,
2016-05-10,13.58714469,2.51487339,12.62138314,5.29625856,22.0443992,7.3556028,5.75051556,6.78137149,12.5423454,
2016-05-11,13.58714469,2.51487339,12.86115881,5.28748992,19.8439241,7.39938615,5.76293568,6.70735925,12.4929012,
2016-05-12,13.58714469,2.5394487,12.65709441,5.27872128,17.8615141,7.57451955,5.75672562,6.65185007,12.6412338,
2016-05-13,13.58714469,2.49848985,12.54485899,5.24364672,18.238172,7.83721965,5.70704514,6.67960466,12.5423454,
2016-05-16,13.58714469,2.50668162,12.64178958,5.31379584,17.71283335,7.80219297,5.7132552,6.67960466,12.6329931,
2016-05-17,13.58714469,2.48210631,12.62138314,5.3050272,17.1478465,7.66208625,5.63873448,6.67960466,12.6412338,
2016-05-18,13.58714469,2.457531,12.44282679,5.18226624,16.850485,7.42565616,5.66978478,6.67960466,12.5753082,
2016-05-19,13.58714469,2.44933923,12.36630264,5.19980352,16.78110065,7.38187281,5.589054,6.67960466,12.5093826,
2016-05-20,13.58714469,2.46572277,12.37650586,5.31379584,16.60268375,7.42565616,5.589054,6.67960466,12.6165117,
2016-05-23,13.58714469,2.49848985,12.48363967,5.4365568,17.43529595,7.5307362,5.50832322,6.67960466,12.6165117,
2016-05-24,13.58714469,2.49848985,12.40711552,5.41025088,16.82074885,7.50446619,5.39033208,6.67960466,12.5176233,
2016-05-25,13.58714469,2.48210631,12.38670908,5.32256448,16.8108368,7.43441283,5.50211316,6.67960466,12.5835489,
2016-05-26,13.58714469,2.48210631,12.45813162,5.3050272,16.5332994,7.40814282,5.5269534,6.67960466,12.6165117,
2016-05-27,13.58714469,2.48210631,12.40201391,5.3050272,16.24584995,7.41689949,5.53316346,6.67960466,12.6329931,
2016-05-30,13.58714469,2.46572277,12.35609942,5.27872128,15.80971975,7.33808946,5.5580037,6.79062302,12.6494745,
2016-05-31,13.58714469,2.53125693,12.71321212,5.46286272,16.6324199,7.6183029,5.64494454,7.02191127,13.5559515,
2016-06-01,13.58714469,2.51487339,12.754025,5.4365568,17.4650321,7.62705957,5.57663388,7.01265974,13.3334526,
2016-06-02,13.58714469,2.52306516,12.6923071,5.4365568,17.5443285,8.00359638,5.57042382,7.05891739,13.4076189,
2016-06-03,13.58714469,2.55583224,12.6614556,5.57685504,17.4055598,7.91602968,5.58284394,7.09592351,13.5065073,
2016-06-06,13.58714469,2.5394487,12.7786913,5.55054912,17.8615141,7.90727301,5.59526406,7.0311628,13.3828968,
2016-06-07,13.58714469,2.53125693,12.6429447,5.53301184,17.61371285,7.95981303,5.589054,6.95715056,13.4405817,
2016-06-08,13.58714469,2.50668162,12.7231586,5.55054912,17.3262634,7.85296638,5.589054,7.04041433,13.3746561,
2016-06-13,13.58714469,2.44933923,12.4948575,5.3927136,15.75024745,7.45230483,5.5580037,6.62409548,12.7401222,
2016-06-14,13.58714469,2.46572277,12.4454951,5.38394496,15.7799836,7.51462996,5.60768418,6.61484395,12.7813257,
2016-06-15,13.58714469,2.48210631,12.4578357,5.58562368,16.32514635,7.6570874,5.6201043,6.80912608,12.9708618,
2016-06-16,13.58714469,2.457531,12.3220891,5.5232638,16.20620175,7.55024432,5.60147412,6.9386475,12.7071594,
2016-06-17,13.58714469,2.49848985,12.3344297,5.59453172,16.34497045,7.59476227,5.63873448,6.92939597,12.8307699,
2016-06-20,13.58714469,2.48210631,12.2665564,5.77270152,16.02778485,7.5680515,5.6201043,6.86463526,12.9873432,
2016-06-21,13.58714469,2.46572277,12.1061286,5.77270152,15.88901615,7.55914791,5.63873448,6.91089291,13.1191944,
2016-06-22,13.58714469,2.47391454,12.1493207,5.85287793,16.057521,7.63037663,5.63873448,6.99415668,13.432341,
2016-06-23,13.58714469,2.46572277,12.3344297,5.77270152,15.9187523,7.58585868,5.64494454,6.92014444,13.3664154,
2016-06-24,13.58714469,2.44933923,12.3282594,5.65689115,16.50356325,7.44340124,5.58804688,6.73511384,13.1768793,
2016-06-27,13.58714469,2.47391454,12.5071981,5.75488454,16.850485,7.55024432,5.60701084,6.85538373,13.5477108,
2016-06-28,13.58714469,2.46572277,12.9267785,5.76379303,17.8218659,7.73721971,5.58804688,7.01265974,13.7949318,
2016-06-29,13.58714469,2.48210631,12.7786913,5.78161001,17.43529595,7.70160535,5.77768648,7.04041433,13.7454876,
2016-06-30,13.58714469,2.47391454,12.7663507,5.73706756,17.3262634,7.67489458,5.64493876,6.99415668,13.8114132,
2016-07-01,13.58714469,2.47391454,12.7848616,5.7014336,18.5751817,7.66599099,5.64493876,7.04041433,13.6713213,
2016-07-04,13.58714469,2.50668162,12.8712458,5.8796034,19.04104805,8.12007408,5.70183064,7.16993575,14.091597,
2016-07-05,13.58714469,2.52306516,12.6923071,5.8796034,18.9518396,8.07555613,5.67022404,7.24394799,14.1163191,
2016-07-06,13.58714469,2.51487339,12.8033725,5.9686883,18.9121914,8.06665254,5.64493876,7.26245105,14.091597,
2016-07-07,13.58714469,2.51487339,12.9452894,5.94196283,18.4165889,8.04884536,5.66390272,7.17918728,14.091597,
2016-07-08,13.58714469,2.49848985,12.8650755,5.89742038,18.52562145,8.04884536,5.64493876,7.16068422,14.0503935,
2016-07-11,13.58714469,2.51487339,12.8774161,5.90632887,18.22825995,8.22691716,5.68286668,7.10517504,14.0339121,
2016-07-12,13.58714469,2.55583224,13.0995469,5.98650528,18.34720455,8.55634999,5.77136516,7.20694187,14.3223366,
2016-07-13,13.58714469,2.58040755,13.0501845,5.99541377,19.00139985,8.55634999,5.79032912,7.68802143,14.338818,
2016-07-14,13.58714469,2.57221578,12.9082676,6.10231565,18.8527191,8.55634999,5.8788276,7.52149389,14.3058552,
2016-07-15,13.58714469,2.56402401,13.0748657,6.0577732,18.8725432,8.55634999,5.847221,7.45673318,14.1657633,
2016-07-18,13.58714469,2.55583224,13.1242281,6.00432226,18.4958853,8.55634999,6.03053928,7.45673318,13.8031725,
2016-07-19,13.58714469,2.61317463,13.1550796,6.02213924,19.3284975,8.55634999,6.005254,7.4937393,13.844376,
2016-07-20,13.58714469,2.59679109,13.0563548,5.93305434,19.25911315,8.55634999,5.87250628,7.401224,13.7866911,
2016-07-21,13.58714469,2.61317463,13.0563548,5.95977981,19.3284975,8.55634999,5.88514892,7.41972706,13.8773388,
2016-07-22,13.58714469,2.5797792,12.8712458,5.95977981,19.10052035,8.55634999,5.82825704,7.33646329,13.7866911,
2016-07-25,13.58714469,2.5797792,12.8774161,6.08449867,19.99260485,8.55634999,5.80929308,7.41972706,13.7537283,
2016-07-26,14.5682733,2.5964768,13.1674202,6.22703451,20.3593507,8.55634999,5.83457836,7.46598471,13.9432644,
2016-07-27,16.02510063,2.546384,13.1489093,5.99541377,20.6963604,8.4584105,5.84089968,7.02191127,13.5065073,
2016-07-28,15.80707205,2.5547328,13.4882758,6.09340716,20.3989989,8.73442179,5.77136516,7.02191127,13.3581747,
2016-07-29,15.53949152,2.5547328,13.6795551,6.03995622,20.05207715,8.48512127,5.79032912,6.98490515,13.3911375,
2016-08-01,14.97459929,2.5547328,13.821472,5.85287793,18.634654,8.44060332,5.82825704,6.80912608,13.3252119,
2016-08-02,16.47106818,2.5547328,13.636363,5.8796034,18.44632505,8.40498896,5.8156144,6.88313832,13.3746561,
2016-08-03,17.20443704,2.5547328,13.6301927,5.88851189,18.3967648,8.35156742,5.7840078,7.04041433,13.3581747,
2016-08-04,16.89721495,2.5547328,13.6733848,5.89742038,18.54544555,8.47621768,5.77768648,7.04966586,13.3993782,
2016-08-05,16.81793183,2.5547328,13.6857254,5.93305434,18.08949125,8.31595306,5.8788276,7.16993575,13.6713213,
2016-08-08,16.87739417,2.5547328,13.6301927,5.97759679,18.16878765,8.40498896,5.83457836,7.28095411,13.761969,
2016-08-09,17.02605002,2.5547328,13.7104066,6.03104773,18.1786997,8.46731409,5.84089968,7.32721176,13.8608574,
2016-08-10,16.20348765,2.5547328,13.8955156,6.06668169,18.24808405,8.47621768,5.84089968,7.26245105,13.8526167,
2016-08-11,15.91608634,2.5547328,13.9757295,5.91523736,17.9606346,8.2803387,5.88514892,7.1236781,13.9597458,
2016-08-12,16.03501102,2.8135456,14.253393,6.03104773,18.30755635,8.37827819,5.99893268,7.29945717,14.2481703,
2016-08-15,16.57017208,2.838592,14.2595633,6.16467508,18.66439015,8.68100025,6.13800172,7.44748165,14.9733519,
2016-08-16,16.57017208,2.796848,14.1670088,6.18249206,18.5950058,8.67209666,5.94836212,7.53999695,14.9486298,
2016-08-17,16.5503513,2.7634528,14.2225415,6.16467508,18.30755635,8.96591513,5.94836212,7.57700307,14.9815926,
2016-08-18,16.36205389,2.7467552,14.1238167,6.15576659,18.0795792,9.10837257,5.91675552,7.66026684,14.8744635,
2016-08-19,15.72778893,2.7634528,14.2348821,6.17358357,18.20843585,9.09056539,5.90411288,7.52149389,14.8085379,
2016-08-22,15.56922269,2.6966624,14.1608385,6.13794961,17.83177795,8.88578282,5.86618496,7.78053673,14.5942797,
2016-08-23,15.6584162,2.6883136,14.0744543,6.17358357,17.89125025,8.94810795,5.8788276,7.63251225,14.7343716,
2016-08-24,15.40074606,2.6966624,14.0559434,6.11122414,18.66439015,8.90359,5.85986364,7.56775154,14.44106232,
2016-08-25,15.91608634,2.6465696,13.8276423,6.12013263,18.238172,8.70771102,5.8788276,7.33646329,14.449689,
2016-08-26,15.91608634,2.6465696,13.8153017,6.12013263,18.22825995,8.67209666,5.8788276,7.37346941,14.38930224,
2016-08-29,16.03501102,2.6549184,13.9201968,6.1468581,18.58509375,8.69880743,5.84089968,7.46598471,14.51007576,
2016-08-30,15.71787854,2.6465696,14.0004107,6.10231565,18.82298295,8.70771102,5.9104342,7.41972706,14.51870244,
2016-08-31,15.48993957,2.6465696,14.1361573,6.10231565,18.72386245,8.6364823,5.88514892,7.41972706,14.5359558,
2016-09-01,15.29173177,2.6382208,13.9325374,5.99541377,18.40667685,8.53854281,5.86618496,7.52149389,14.37204888,
2016-09-02,15.33137333,2.6215232,13.8276423,6.00432226,18.4760612,8.49402486,5.88514892,7.43823012,14.38067556,
2016-09-05,15.34128372,2.6382208,13.7535987,6.02213924,18.44632505,8.44950691,5.9104342,7.401224,14.4065556,
2016-09-06,15.35119411,2.6549184,13.7474284,6.0577732,18.46614915,8.57415717,5.89147024,7.59550613,14.59634256,
2016-09-07,15.23226943,2.6549184,13.7782799,6.09340716,18.5157094,8.53854281,5.89779156,7.63251225,14.5790892,
2016-09-08,15.13316553,2.6465696,13.9510483,6.12013263,18.46614915,8.53854281,5.89147024,7.66026684,14.4928224,
2016-09-09,14.98450968,2.629872,13.5870006,6.04886471,19.08069625,8.40498896,5.8788276,7.57700307,14.5790892,
2016-09-12,14.03311224,2.5630816,13.3772104,5.94196283,19.7051554,8.58306076,5.8788276,7.46598471,14.25127536,
2016-09-13,14.08266419,2.588128,13.5376382,6.03104773,19.71506745,8.58306076,5.88514892,7.79903979,14.1046218,
2016-09-14,13.94391873,2.5714304,13.5376382,5.95977981,19.51682645,8.4584105,5.88514892,7.61400919,13.90620816,
2016-09-19,14.08266419,2.588128,13.4821055,5.99541377,20.0025169,8.46731409,5.89779156,7.94706427,13.96659492,
2016-09-20,14.13221614,2.5714304,13.7412581,5.98650528,19.7249795,8.49402486,5.89147024,8.02107651,13.88032812,
2016-09-21,14.36015511,2.5714304,13.9510483,5.94196283,19.4672662,8.59196435,5.89779156,7.89155509,14.00110164,
2016-09-22,14.26105121,2.5964768,13.9510483,5.89742038,19.3284975,8.52963922,5.92307684,7.82679438,14.0614884,
2016-09-23,14.23132004,2.588128,13.9510483,5.83506095,19.19964085,8.48512127,5.92939816,7.9563158,13.91483484,
2016-09-26,13.79526288,2.5630816,13.6116818,5.74597605,18.9914878,8.29814588,5.95498323,7.63251225,13.75092792,
2016-09-27,13.96373951,2.5547328,13.883175,5.78161001,18.3372925,8.30704947,5.95498323,7.72502755,13.9320882,
2016-09-28,13.78535249,2.5547328,13.9078562,5.73706756,18.039931,8.22691716,5.8846236,7.55850001,13.82856804,
2016-09-29,14.70701876,2.5547328,13.9633889,5.76379303,18.03001895,8.18239921,5.90381259,7.68802143,14.0614884,
2016-09-30,14.71692915,2.5630816,14.0189216,5.82615246,18.48597325,8.1913028,5.92300158,7.8638005,14.12187516,
2016-10-10,15.0637928,2.6048256,14.1855197,5.95977981,18.56526965,8.2803387,5.96777589,8.03957957,14.41518228,
2016-10-11,15.79716166,2.6048256,14.3706287,6.02213924,18.5355335,8.32485665,5.95498323,8.03957957,14.43243564,
2016-10-12,15.62868503,2.6048256,14.3706287,6.00432226,18.14896355,8.26253152,5.92939791,8.16910099,14.3634222,
2016-10-13,15.40074606,2.6048256,14.2965851,6.01323075,18.16878765,8.25362793,5.87822727,8.0488311,14.3634222,
2016-10-14,15.61877464,2.629872,14.5927595,6.03995622,18.06966715,8.29814588,5.91020892,8.09508875,14.3634222,
2016-10-17,15.73769932,2.6131744,14.4693535,6.01323075,17.73265745,8.17349562,5.91020892,7.90080662,14.1477552,
2016-10-18,15.89626556,2.6465696,14.4199911,6.09340716,17.85160205,8.25362793,5.92939791,8.1413464,14.5790892,
2016-10-19,15.80707205,2.6465696,14.2348821,6.06668169,17.8020418,8.20910998,5.93579424,8.09508875,14.51007576,
2016-10-20,15.5593123,2.6382208,14.2225415,6.04886471,17.73265745,8.28924229,5.94219057,8.07658569,14.5790892,
2016-10-21,15.45029801,2.629872,14.0991355,6.01323075,17.85160205,8.33376024,5.94219057,8.03957957,14.74299612,
2016-10-24,15.52958113,2.6632672,14.2842445,6.09340716,17.89125025,8.39608537,5.99336121,8.13209487,15.20883684,
2016-10-25,16.02510063,2.671616,14.3459475,6.08449867,17.89125025,8.43169973,5.98696488,8.0488311,15.07080996,
2016-10-26,15.73769932,2.6632672,14.6976546,6.07559018,17.71283335,8.24472434,5.93579424,8.25236476,15.01904988,
2016-10-27,15.78725127,2.6799648,14.7161655,6.09340716,17.73265745,8.23582075,5.92939791,8.31712547,14.91552972,
2016-10-28,15.39083567,2.6632672,14.747017,6.02213924,17.5443285,8.1913028,5.95498323,8.06733416,14.9672898,
2016-10-31,14.95477851,2.6382208,14.5680783,6.0577732,17.77230565,8.12897767,5.8846236,8.07658569,15.0104232,
2016-11-01,15.10343436,2.6382208,14.5742486,6.06668169,17.8615141,8.16459203,5.89101993,8.18760405,15.19158348,
2016-11-02,16.60981364,2.6215232,14.6914843,6.04886471,17.61371285,8.12007408,5.85903828,7.94706427,15.03630324,
2016-11-03,16.63954481,2.6465696,14.7655279,6.1468581,17.61371285,8.15568844,5.87822727,7.94706427,15.34686372,
2016-11-04,16.83775261,2.629872,14.8210606,6.12013263,17.5046803,8.12897767,5.85903828,7.84529744,15.54527736,
2016-11-07,16.46115779,2.6465696,14.7593576,6.24485149,17.05863805,8.12897767,5.85903828,7.88230356,15.43313052,
2016-11-08,18.10628253,2.6549184,14.8642527,6.53883166,17.15775855,8.16459203,5.86543461,7.97481886,15.51939732,
2016-11-09,17.80897083,2.629872,14.8519121,6.58337411,16.6918922,8.09336331,5.82705663,7.83604591,15.25197024,
2016-11-10,18.24502799,2.6549184,14.80872,6.54774015,17.23705495,8.22691716,5.85903828,8.00257345,15.70918428,
2016-11-11,17.838702,2.6966624,14.5742486,6.56555713,17.33617545,8.2803387,5.8846236,8.05808263,16.20090504,
2016-11-14,17.66031498,2.71336,14.4014802,6.5031977,17.33617545,8.33376024,5.89741626,8.06733416,16.45970544,
2016-11-15,18.26484877,2.6966624,14.4076505,6.53883166,17.37582365,8.30704947,5.89101993,8.1413464,16.28717184,
2016-11-16,18.97839685,2.7050112,14.4076505,6.45865525,17.37582365,8.28924229,5.87822727,8.09508875,16.52871888,
